unit_id,timestamp,solar_irradiance_Wm2,temperature_C,panel_voltage_V,panel_current_A,battery_soc_pct
aurion-002,10/5/2025 8:00,749.63,28.02,36.38,5.44,0.01
aurion-002,10/5/2025 9:00,708.86,37.96,35.68,5.14,0.01
aurion-002,10/5/2025 10:00,785.29,29.66,36.8,5.7,0.01
aurion-002,10/5/2025 11:00,939.56,39.76,36.27,6.82,0.01
aurion-002,10/5/2025 12:00,802.23,30.9,36.97,5.82,0.01
aurion-002,10/5/2025 13:00,923.68,32.14,35.63,6.7,0.01
aurion-002,10/5/2025 14:00,811.32,28.62,34.87,5.89,0.01
aurion-002,10/5/2025 15:00,933.62,35.78,35.52,6.78,0.01
aurion-002,10/5/2025 16:00,775.01,46.45,35.76,5.62,0.01
aurion-002,10/5/2025 17:00,858.01,20.75,36.93,6.23,0.01
aurion-002,10/5/2025 18:00,1055.77,39.49,36.87,7.66,0.01
aurion-002,10/5/2025 19:00,965,34.93,33.95,7,0.01
aurion-002,10/5/2025 20:00,921.25,34.02,35.6,6.69,0.01
aurion-002,10/5/2025 21:00,681.15,39.2,35.5,4.94,0.01
aurion-002,10/5/2025 22:00,681.42,44.11,35.21,4.94,0.01
aurion-002,10/5/2025 23:00,990.55,32.69,35.58,7.19,0.01
aurion-002,10/6/2025 0:00,973.74,28.92,39.17,7.07,0.01
aurion-002,10/6/2025 1:00,908.97,37.89,37.88,6.6,0.01
aurion-002,10/6/2025 2:00,999.85,28.37,34.72,7.26,0.01
aurion-002,10/6/2025 3:00,755.14,33.11,36.19,5.48,0.01
aurion-002,10/6/2025 4:00,859.89,33.7,36.56,6.24,0.01
aurion-002,10/6/2025 5:00,986.29,28.6,35.31,7.16,0.01
aurion-002,10/6/2025 6:00,829.57,33.77,35.73,6.02,0.01
aurion-002,10/6/2025 7:00,1047.66,39.72,36.7,7.6,0.01
aurion-002,10/6/2025 8:00,766.96,39.95,34.89,5.57,0.01
aurion-002,10/6/2025 9:00,847.38,34.48,35.79,6.15,0.01
aurion-002,10/6/2025 10:00,883.32,26.48,36.76,6.41,0.01
aurion-002,10/6/2025 11:00,1153.95,44.5,34.73,8.37,0.01
aurion-002,10/6/2025 12:00,993.76,39.23,35.5,7.21,0.01
aurion-002,10/6/2025 13:00,882.43,35.58,37.18,6.4,0.01
aurion-002,10/6/2025 14:00,1123.09,36.28,35.73,8.15,0.01
aurion-002,10/6/2025 15:00,948.09,29.55,38.12,6.88,0.01
aurion-002,10/6/2025 16:00,938.2,36.55,34.93,6.81,0.01
aurion-002,10/6/2025 17:00,1073.16,31.04,36.78,7.79,0.01
aurion-002,10/6/2025 18:00,1171.7,29.24,36.74,8.5,0.01
aurion-002,10/6/2025 19:00,1165.86,34.44,36.81,8.46,0.01
aurion-002,10/6/2025 20:00,1041.09,31.66,34.76,7.56,0.01
aurion-002,10/6/2025 21:00,873.84,35.09,34.99,6.34,0.01
aurion-002,10/6/2025 22:00,1257.07,35.15,36.6,9.12,0.01
aurion-002,10/6/2025 23:00,1010.53,30.11,36.55,7.33,0.01
aurion-002,10/7/2025 0:00,900.72,41.7,37.47,6.54,0.01
aurion-002,10/7/2025 1:00,821.78,25.96,37.77,5.96,0.01
aurion-002,10/7/2025 2:00,961.28,37.33,35.17,6.98,0.01
aurion-002,10/7/2025 3:00,1055.73,34.01,35.85,7.66,0.01
aurion-002,10/7/2025 4:00,949.18,36.5,37.01,6.89,0.01
aurion-002,10/7/2025 5:00,938.75,33.67,34.51,6.81,0.01
aurion-002,10/7/2025 6:00,908.52,35.35,35.74,6.59,0.01
aurion-002,10/7/2025 7:00,876.79,28.73,36.13,6.36,0.01
aurion-002,10/7/2025 8:00,900.6,37.73,36.13,6.54,0.01
aurion-002,10/7/2025 9:00,859.52,49.44,36.21,6.24,0.01
aurion-002,10/7/2025 10:00,1041.68,38.3,36.81,7.56,0.01
aurion-002,10/7/2025 11:00,982.5,35.44,36.81,7.13,0.01
aurion-002,10/7/2025 12:00,1032.03,34.91,37.55,7.49,0.01
aurion-002,10/7/2025 13:00,989.12,41.94,36.6,7.18,0.01
aurion-002,10/7/2025 14:00,948.42,32.92,34.54,6.88,0.01
aurion-002,10/7/2025 15:00,1168.06,30.5,37.5,8.48,0.01
aurion-002,10/7/2025 16:00,984.75,32.22,36.35,7.15,0.01
aurion-002,10/7/2025 17:00,1144.38,29.1,35.04,8.3,0.01
aurion-002,10/7/2025 18:00,928.83,33.33,37.28,6.74,0.01
aurion-002,10/7/2025 19:00,708.58,38.24,36.92,5.14,0.01
aurion-002,10/7/2025 20:00,938.11,21.65,34.13,6.81,0.01
aurion-002,10/7/2025 21:00,1057.24,25.69,37.5,7.67,0.01
aurion-002,10/7/2025 22:00,821.1,41.53,35.42,5.96,0.01
aurion-002,10/7/2025 23:00,928.49,42.7,35.56,6.74,0.02
aurion-002,10/8/2025 0:00,882.29,41.66,36.66,6.4,0.02
aurion-002,10/8/2025 1:00,1051.7,30.85,35.91,7.63,0.02
aurion-002,10/8/2025 2:00,1040.21,33.43,35.41,7.55,0.02
aurion-002,10/8/2025 3:00,895.05,36.03,36.61,6.5,0.02
aurion-002,10/8/2025 4:00,1031.02,36.16,36.7,7.48,0.02
aurion-002,10/8/2025 5:00,945.59,31.36,37.14,6.86,0.02
aurion-002,10/8/2025 6:00,996.7,32.93,35.33,7.23,0.02
aurion-002,10/8/2025 7:00,1080.39,40.03,35.28,7.84,0.02
aurion-002,10/8/2025 8:00,911.69,38.64,37.28,6.62,0.02
aurion-002,10/8/2025 9:00,946.69,40.48,36.21,6.87,0.02
aurion-002,10/8/2025 10:00,1103.98,37.13,35.82,8.01,0.02
aurion-002,10/8/2025 11:00,1151.81,36.76,36.01,8.36,0.02
aurion-002,10/8/2025 12:00,1128.5,34.34,37.28,8.19,0.02
aurion-002,10/8/2025 13:00,834.9,33.65,36.26,6.06,0.02
aurion-002,10/8/2025 14:00,865.08,38.88,37.43,6.28,0.02
aurion-002,10/8/2025 15:00,973.85,24.75,37.62,7.07,0.02
aurion-002,10/8/2025 16:00,840.22,30.84,35.87,6.1,0.02
aurion-002,10/8/2025 17:00,1130.39,29.03,35.38,8.2,0.02
aurion-002,10/8/2025 18:00,1043.38,33.89,35.1,7.57,0.02
aurion-002,10/8/2025 19:00,1069.66,32.39,36.09,7.76,0.02
aurion-002,10/8/2025 20:00,810.74,41.29,37.62,5.88,0.02
aurion-002,10/8/2025 21:00,1037,36.48,33.74,7.53,0.02
aurion-002,10/8/2025 22:00,852.84,32.8,36.02,6.19,0.02
aurion-002,10/8/2025 23:00,657.28,34.89,35.63,4.77,0.02
aurion-002,10/9/2025 0:00,935.36,31.07,35.51,6.79,0.02
aurion-002,10/9/2025 1:00,756.85,40.24,36.08,5.49,0.02
aurion-002,10/9/2025 2:00,798.85,32.1,35.51,5.8,0.02
aurion-002,10/9/2025 3:00,1147.8,34.39,35.78,8.33,0.02
aurion-002,10/9/2025 4:00,941.53,40.53,36.46,6.83,0.02
aurion-002,10/9/2025 5:00,1100.38,39.46,37.42,7.99,0.02
aurion-002,10/9/2025 6:00,1121.59,34.75,36,8.14,0.02
aurion-002,10/9/2025 7:00,1099.07,36.88,35.31,7.98,0.02
aurion-002,10/9/2025 8:00,886.29,36.52,35.79,6.43,0.02
aurion-002,10/9/2025 9:00,1000.97,34.67,34.76,7.26,0.02
aurion-002,10/9/2025 10:00,840.73,33.9,35.47,6.1,0.02
aurion-002,10/9/2025 11:00,994.9,43.45,37.06,7.22,0.02
aurion-002,10/9/2025 12:00,908.15,30.32,36.35,6.59,0.02
aurion-002,10/9/2025 13:00,996.23,35.19,35.05,7.23,0.02
aurion-002,10/9/2025 14:00,1134.92,29.08,35.95,8.24,0.02
aurion-002,10/9/2025 15:00,1008.62,32.5,36.69,7.32,0.02
aurion-002,10/9/2025 16:00,892.23,31.93,34.92,6.47,0.02
aurion-002,10/9/2025 17:00,745.05,45.54,36.01,5.41,0.02
aurion-002,10/9/2025 18:00,955.08,35.96,36.44,6.93,0.02
aurion-002,10/9/2025 19:00,1009.88,35.62,36.39,7.33,0.02
aurion-002,10/9/2025 20:00,950.15,35.7,36.4,6.9,0.02
aurion-002,10/9/2025 21:00,1010.57,32.07,35.94,7.33,0.02
aurion-002,10/9/2025 22:00,883.95,30.65,36.1,6.41,0.02
aurion-002,10/9/2025 23:00,978.72,37.08,34.85,7.1,0.02
aurion-002,10/10/2025 0:00,910.21,31.26,36.94,6.61,0.02
aurion-002,10/10/2025 1:00,855.17,23.26,37.78,6.21,0.02
aurion-002,10/10/2025 2:00,920.31,36.64,36.58,6.68,0.02
aurion-002,10/10/2025 3:00,909.47,35.59,37.1,6.6,0.02
aurion-002,10/10/2025 4:00,852.66,36.39,35.62,6.19,0.02
aurion-002,10/10/2025 5:00,821.52,30.95,37.37,5.96,0.02
aurion-002,10/10/2025 6:00,925.7,37.46,36.98,6.72,0.02
aurion-002,10/10/2025 7:00,975.26,34.11,35.94,7.08,0.02
aurion-002,10/10/2025 8:00,875.31,37.18,35.18,6.35,0.02
aurion-002,10/10/2025 9:00,776.02,29.75,35.19,5.63,0.02
aurion-002,10/10/2025 10:00,819.77,34.68,36.57,5.95,0.02
aurion-002,10/10/2025 11:00,783.88,37.07,35.55,5.69,0.02
aurion-002,10/10/2025 12:00,848.02,38.99,33.85,6.15,0.02
aurion-002,10/10/2025 13:00,780.04,35.98,35.54,5.66,0.02
aurion-002,10/10/2025 14:00,822.16,34.11,36.01,5.97,0.02
aurion-002,10/10/2025 15:00,956.01,30.47,35.91,6.94,0.02
aurion-002,10/10/2025 16:00,858.39,38.38,36.46,6.23,0.02
aurion-002,10/10/2025 17:00,969.34,35.96,36.66,7.03,0.02
aurion-002,10/10/2025 18:00,795.81,33.09,34.63,5.78,0.02
aurion-002,10/10/2025 19:00,806.29,32.04,37.37,5.85,0.02
aurion-002,10/10/2025 20:00,943.71,38.56,35.9,6.85,0.02
aurion-002,10/10/2025 21:00,953.52,25.42,35.56,6.92,0.02
aurion-002,10/10/2025 22:00,802.76,31.1,36.01,5.83,0.02
aurion-002,10/10/2025 23:00,749.76,36.91,35.35,5.44,0.02
aurion-002,10/11/2025 0:00,814,43.75,35.23,5.91,0.02
aurion-002,10/11/2025 1:00,922.15,41.56,36.88,6.69,0.03
aurion-002,10/11/2025 2:00,999.23,40.68,35.09,7.25,0.03
aurion-002,10/11/2025 3:00,809.09,41.84,37.74,5.87,0.03
aurion-002,10/11/2025 4:00,757.31,29.71,35.73,5.5,0.03
aurion-002,10/11/2025 5:00,875.04,41.16,37.21,6.35,0.03
aurion-002,10/11/2025 6:00,908.06,34.79,37.07,6.59,0.03
aurion-002,10/11/2025 7:00,754.2,40.08,35.9,5.47,0.03
aurion-002,10/11/2025 8:00,898.04,29.59,35.7,6.52,0.03
aurion-002,10/11/2025 9:00,780.88,33.59,35.52,5.67,0.03
aurion-002,10/11/2025 10:00,819.89,37.27,36.41,5.95,0.03
aurion-002,10/11/2025 11:00,775.22,31.61,34.92,5.63,0.03
aurion-002,10/11/2025 12:00,746.19,46.58,36.08,5.41,0.03
aurion-002,10/11/2025 13:00,737.73,37.08,36.84,5.35,0.03
aurion-002,10/11/2025 14:00,719.73,28.57,35.24,5.22,0.03
aurion-002,10/11/2025 15:00,853.52,31.44,36.48,6.19,0.03
aurion-002,10/11/2025 16:00,753.07,37.12,35.06,5.46,0.03
aurion-002,10/11/2025 17:00,850.18,34.21,35.94,6.17,0.03
aurion-002,10/11/2025 18:00,924.51,29.92,36.73,6.71,0.03
aurion-002,10/11/2025 19:00,685,40.99,36.33,4.97,0.03
aurion-002,10/11/2025 20:00,791.69,39.01,36.87,5.75,0.03
aurion-002,10/11/2025 21:00,808.81,33.12,36.35,5.87,0.03
aurion-002,10/11/2025 22:00,603.35,32.64,37.45,4.38,0.03
aurion-002,10/11/2025 23:00,686.46,26.62,35.71,4.98,0.03
aurion-002,10/12/2025 0:00,960.01,34.1,37.32,6.97,0.03
aurion-002,10/12/2025 1:00,748.33,22.26,36.05,5.43,0.03
aurion-002,10/12/2025 2:00,790.48,36.36,34.63,5.74,0.03
aurion-002,10/12/2025 3:00,947.04,41.28,37.26,6.87,0.03
aurion-002,10/12/2025 4:00,610.47,35,36.4,4.43,0.03
aurion-002,10/12/2025 5:00,649.06,28.35,35.72,4.71,0.03
aurion-002,10/12/2025 6:00,500.42,39.47,38.19,3.63,0.03
aurion-002,10/12/2025 7:00,535.53,37.99,34.92,3.89,0.03
aurion-002,10/12/2025 8:00,612.47,32.95,35.3,4.44,0.03
aurion-002,10/12/2025 9:00,569.85,34.91,35.04,4.14,0.03
aurion-002,10/12/2025 10:00,796.25,36.73,35.3,5.78,0.03
aurion-002,10/12/2025 11:00,675.99,36.2,36.59,4.91,0.03
aurion-002,10/12/2025 12:00,754.94,25.13,36.96,5.48,0.03
aurion-002,10/12/2025 13:00,566.15,34.23,34.07,4.11,0.03
aurion-002,10/12/2025 14:00,482.45,29.4,37.26,3.5,0.03
aurion-002,10/12/2025 15:00,642.5,28.54,36.05,4.66,0.03
aurion-002,10/12/2025 16:00,649.62,38.61,34.45,4.71,0.03
aurion-002,10/12/2025 17:00,601.45,39.91,35.52,4.36,0.03
aurion-002,10/12/2025 18:00,610.25,38.07,36.22,4.43,0.03
aurion-002,10/12/2025 19:00,533.5,30.51,35.6,3.87,0.03
aurion-002,10/12/2025 20:00,589.42,37.99,36.78,4.28,0.03
aurion-002,10/12/2025 21:00,480.6,30.2,36.11,3.49,0.03
aurion-002,10/12/2025 22:00,605.76,31.13,37.15,4.4,0.03
aurion-002,10/12/2025 23:00,475.1,37.05,38.35,3.45,0.03
aurion-002,10/13/2025 0:00,463.78,32.19,35.96,3.37,0.03
aurion-002,10/13/2025 1:00,554.03,39.91,35.97,4.02,0.03
aurion-002,10/13/2025 2:00,328.34,37.56,35.89,2.38,0.03
aurion-002,10/13/2025 3:00,316.25,43.8,35.72,2.29,0.03
aurion-002,10/13/2025 4:00,552.62,34.13,36.92,4.01,0.03
aurion-002,10/13/2025 5:00,543.94,35.7,36.43,3.95,0.03
aurion-002,10/13/2025 6:00,412.02,40.79,37.09,2.99,0.03
aurion-002,10/13/2025 7:00,388.96,30.97,36.3,2.82,0.03
aurion-002,10/13/2025 8:00,377.96,32.79,35.25,2.74,0.03
aurion-002,10/13/2025 9:00,326.06,31.86,36.81,2.37,0.03
aurion-002,10/13/2025 10:00,566.76,30.45,37.83,4.11,0.03
aurion-002,10/13/2025 11:00,357.43,29.65,35.37,2.59,0.03
aurion-002,10/13/2025 12:00,371.78,35.54,35.96,2.7,0.03
aurion-002,10/13/2025 13:00,443.06,38.81,37.28,3.22,0.03
aurion-002,10/13/2025 14:00,429.98,29.71,35.27,3.12,0.03
aurion-002,10/13/2025 15:00,487.55,31.52,34.65,3.54,0.03
aurion-002,10/13/2025 16:00,430.4,31.44,37.18,3.12,0.03
aurion-002,10/13/2025 17:00,533.99,30.99,36.84,3.88,0.03
aurion-002,10/13/2025 18:00,300.52,30.15,37.16,2.18,0.03
aurion-002,10/13/2025 19:00,335,33.79,37.18,2.43,0.03
aurion-002,10/13/2025 20:00,313.37,37.68,36.86,2.27,0.03
aurion-002,10/13/2025 21:00,266.25,37.1,37.33,1.93,0.03
aurion-002,10/13/2025 22:00,276.43,31.48,35.48,2.01,0.03
aurion-002,10/13/2025 23:00,411.65,36.08,34.73,2.99,0.03
aurion-002,10/14/2025 0:00,283.18,31.31,35.53,2.06,0.03
aurion-002,10/14/2025 1:00,437.72,34.86,37.46,3.18,0.03
aurion-002,10/14/2025 2:00,409.08,36.38,35.72,2.97,0.03
aurion-002,10/14/2025 3:00,243.11,38.41,35.98,1.76,0.03
aurion-002,10/14/2025 4:00,186.3,35.64,34.96,1.35,0.03
aurion-002,10/14/2025 5:00,378.16,34.39,35.84,2.74,0.03
aurion-002,10/14/2025 6:00,375.82,29.9,34.57,2.73,0.03
aurion-002,10/14/2025 7:00,235.79,32.82,35.42,1.71,0.03
aurion-002,10/14/2025 8:00,371.53,35.78,35.38,2.7,0.03
aurion-002,10/14/2025 9:00,146.05,25.2,35,1.06,0.03
aurion-002,10/14/2025 10:00,140.26,32.41,35.79,1.02,0.03
aurion-002,10/14/2025 11:00,333.27,39.1,35.25,2.42,0.03
aurion-002,10/14/2025 12:00,336.87,46.46,35.19,2.44,0.03
aurion-002,10/14/2025 13:00,74.98,28.92,37.38,0.54,0.03
aurion-002,10/14/2025 14:00,220.34,36.54,34.42,1.6,0.03
aurion-002,10/14/2025 15:00,121.99,32.96,36.87,0.89,0.03
aurion-002,10/14/2025 16:00,385.75,32.77,35.58,2.8,0.03
aurion-002,10/14/2025 17:00,149.76,35.31,36.1,1.09,0.03
aurion-002,10/14/2025 18:00,156.18,28.17,37.08,1.13,0.03
aurion-002,10/14/2025 19:00,260.76,33.77,35.72,1.89,0.03
aurion-002,10/14/2025 20:00,203.02,37.59,35.81,1.47,0.03
aurion-002,10/14/2025 21:00,144.9,33.56,37.46,1.05,0.03
aurion-002,10/14/2025 22:00,0,40.58,37.24,0,0.03
aurion-002,10/14/2025 23:00,191.25,34.28,34.84,1.39,0.03
aurion-002,10/15/2025 0:00,216.38,25.7,35.65,1.57,0.03
aurion-002,10/15/2025 1:00,0,22.74,36.7,0,0.03
aurion-002,10/15/2025 2:00,79.88,50.23,35.46,0.58,0.03
aurion-002,10/15/2025 3:00,0,35.72,37.06,0,0.03
aurion-002,10/15/2025 4:00,0,38.67,37.59,0,0.03
aurion-002,10/15/2025 5:00,52.31,34.66,35.37,0.38,0.03
aurion-002,10/15/2025 6:00,103.72,46.1,36.92,0.75,0.03
aurion-002,10/15/2025 7:00,0,38.19,35.18,0,0.03
aurion-002,10/15/2025 8:00,0.11,40.16,37.09,0,0.03
aurion-002,10/15/2025 9:00,15.06,32.7,35.17,0.11,0.03
aurion-002,10/15/2025 10:00,172.27,31.25,34.16,1.25,0.03
aurion-002,10/15/2025 11:00,49.57,33.73,36.32,0.36,0.03
aurion-002,10/15/2025 12:00,0,30.32,35.01,0,0.03
aurion-002,10/15/2025 13:00,0,28.15,36.91,0,0.03
aurion-002,10/15/2025 14:00,159.57,29.95,35.64,1.16,0.03
aurion-002,10/15/2025 15:00,56.46,37.72,34.77,0.41,0.03
aurion-002,10/15/2025 16:00,0,36.02,36.28,0,0.03
aurion-002,10/15/2025 17:00,0,33.84,36.95,0,0.03
aurion-002,10/15/2025 18:00,0,39.5,35.44,0,0.03
aurion-002,10/15/2025 19:00,0,38.25,35.02,0,0.03
aurion-002,10/15/2025 20:00,0,28.59,36.97,0,0.03
aurion-002,10/15/2025 21:00,0,30.87,36.39,0,0.03
aurion-002,10/15/2025 22:00,0,42.6,37.27,0,0.03
aurion-002,10/15/2025 23:00,87.05,43.24,35.21,0.63,0.03
aurion-002,10/16/2025 0:00,0,41.85,36.09,0,0.03
aurion-002,10/16/2025 1:00,0,32.96,37.76,0,0.03
aurion-002,10/16/2025 2:00,0,33.66,35.71,0,0.03
aurion-002,10/16/2025 3:00,0,35.15,35.93,0,0.03
aurion-002,10/16/2025 4:00,0,37.24,36.26,0,0.03
aurion-002,10/16/2025 5:00,0,39.81,34.08,0,0.03
aurion-002,10/16/2025 6:00,0,38.4,35.19,0,0.03
aurion-002,10/16/2025 7:00,0,33.52,35.18,0,0.03
aurion-002,10/16/2025 8:00,0,40.08,34.71,0,0.03
aurion-002,10/16/2025 9:00,0,37.82,35.84,0,0.03
aurion-002,10/16/2025 10:00,0,40.12,35.1,0,0.03
aurion-002,10/16/2025 11:00,0,30.19,35.12,0,0.03
aurion-002,10/16/2025 12:00,0,35.98,36.43,0,0.03
aurion-002,10/16/2025 13:00,0,36.74,35.96,0,0.03
aurion-002,10/16/2025 14:00,0,31.14,34.43,0,0.03
aurion-002,10/16/2025 15:00,0,29.81,36.16,0,0.03
aurion-002,10/16/2025 16:00,0,33.23,35.08,0,0.03
aurion-002,10/16/2025 17:00,0,41.07,36.19,0,0.03
aurion-002,10/16/2025 18:00,0,35.52,34.3,0,0.03
aurion-002,10/16/2025 19:00,0,29.32,36.25,0,0.03
aurion-002,10/16/2025 20:00,0,30.43,34.27,0,0.03
aurion-002,10/16/2025 21:00,0,37.17,35.86,0,0.03
aurion-002,10/16/2025 22:00,0,39.14,36.73,0,0.03
aurion-002,10/16/2025 23:00,0,27.44,35.62,0,0.03
aurion-002,10/17/2025 0:00,0,34.36,35.69,0,0.03
aurion-002,10/17/2025 1:00,0,42.57,38.07,0,0.03
aurion-002,10/17/2025 2:00,0,39.97,35.13,0,0.03
aurion-002,10/17/2025 3:00,0,31.88,35.39,0,0.03
aurion-002,10/17/2025 4:00,0,39.38,36.68,0,0.03
aurion-002,10/17/2025 5:00,0,44.37,37.25,0,0.03
aurion-002,10/17/2025 6:00,0,36.71,36.22,0,0.03
aurion-002,10/17/2025 7:00,0,30.75,37.04,0,0.03
aurion-002,10/17/2025 8:00,0,28.69,36.9,0,0.03
aurion-002,10/17/2025 9:00,0,38.67,34.93,0,0.03
aurion-002,10/17/2025 10:00,0,35.32,36.56,0,0.03
aurion-002,10/17/2025 11:00,0,28.44,34.95,0,0.03
aurion-002,10/17/2025 12:00,0,29.62,34.49,0,0.03
aurion-002,10/17/2025 13:00,0,34.54,35.96,0,0.03
aurion-002,10/17/2025 14:00,0,43.75,35.69,0,0.03
aurion-002,10/17/2025 15:00,0,44.41,34.29,0,0.03
aurion-002,10/17/2025 16:00,0,38.66,34.96,0,0.03
aurion-002,10/17/2025 17:00,0,42.42,35.11,0,0.03
aurion-002,10/17/2025 18:00,0,28,35.89,0,0.03
aurion-002,10/17/2025 19:00,0,38.49,34.88,0,0.03
aurion-002,10/17/2025 20:00,0,32.24,34.86,0,0.03
aurion-002,10/17/2025 21:00,0,37.98,34.66,0,0.03
aurion-002,10/17/2025 22:00,0,32.44,34.56,0,0.03
aurion-002,10/17/2025 23:00,0,28.3,35.31,0,0.03
aurion-002,10/18/2025 0:00,0,38.48,35.81,0,0.03
aurion-002,10/18/2025 1:00,0,40.75,35.87,0,0.03
aurion-002,10/18/2025 2:00,0,38,36.84,0,0.03
aurion-002,10/18/2025 3:00,0,27.74,36.26,0,0.03
aurion-002,10/18/2025 4:00,0,33.34,36.19,0,0.03
aurion-002,10/18/2025 5:00,0,34.86,37.06,0,0.03
aurion-002,10/18/2025 6:00,0,23.55,36.98,0,0.03
aurion-002,10/18/2025 7:00,0,37.01,35.91,0,0.03
aurion-002,10/18/2025 8:00,0,27.73,35.08,0,0.03
aurion-002,10/18/2025 9:00,0,37.82,35.16,0,0.03
aurion-002,10/18/2025 10:00,0,29.92,36.22,0,0.03
aurion-002,10/18/2025 11:00,0,25.95,34.4,0,0.03
aurion-002,10/18/2025 12:00,0,39,35.53,0,0.03
aurion-002,10/18/2025 13:00,0,24.5,35.18,0,0.03
aurion-002,10/18/2025 14:00,0,32,35.18,0,0.03
aurion-002,10/18/2025 15:00,0,37.78,35.98,0,0.03
aurion-002,10/18/2025 16:00,0,30.58,36.19,0,0.03
aurion-002,10/18/2025 17:00,0,37.13,36.17,0,0.03
aurion-002,10/18/2025 18:00,0,32.46,37.25,0,0.03
aurion-002,10/18/2025 19:00,0,40.63,37.1,0,0.03
aurion-002,10/18/2025 20:00,0,24.42,36.5,0,0.03
aurion-002,10/18/2025 21:00,0,37.8,35.63,0,0.03
aurion-002,10/18/2025 22:00,0,36.36,34.83,0,0.03
aurion-002,10/18/2025 23:00,0,30.78,35.42,0,0.03
aurion-002,10/19/2025 0:00,0,35.83,36.65,0,0.03
aurion-002,10/19/2025 1:00,0,39.46,37.04,0,0.03
aurion-002,10/19/2025 2:00,0,33.69,35.37,0,0.03
aurion-002,10/19/2025 3:00,0,30.21,35.34,0,0.03
aurion-002,10/19/2025 4:00,0,33.94,36.64,0,0.03
aurion-002,10/19/2025 5:00,0,33.11,35.22,0,0.03
aurion-002,10/19/2025 6:00,0,38.52,36.18,0,0.03
aurion-002,10/19/2025 7:00,0,30.17,35.34,0,0.03
aurion-002,10/19/2025 8:00,0,46.91,38.71,0,0.03
aurion-002,10/19/2025 9:00,0,26.59,33.83,0,0.03
aurion-002,10/19/2025 10:00,0,30.57,35.57,0,0.03
aurion-002,10/19/2025 11:00,0,30.96,35.23,0,0.03
aurion-002,10/19/2025 12:00,0,33.02,33.72,0,0.03
aurion-002,10/19/2025 13:00,0,30.89,32.73,0,0.03
aurion-002,10/19/2025 14:00,0,37.86,36.52,0,0.03
aurion-002,10/19/2025 15:00,0,33.15,36.13,0,0.03
aurion-002,10/19/2025 16:00,0,39.39,35.66,0,0.03
aurion-002,10/19/2025 17:00,0,30.74,35.82,0,0.03
aurion-002,10/19/2025 18:00,0,33.99,36.49,0,0.03
aurion-002,10/19/2025 19:00,0,38.97,35.97,0,0.03
aurion-002,10/19/2025 20:00,0,37.37,37.29,0,0.03
aurion-002,10/19/2025 21:00,0,23.33,35.81,0,0.03
aurion-002,10/19/2025 22:00,0,35.48,37.62,0,0.03
aurion-002,10/19/2025 23:00,0,29.42,35.08,0,0.03
aurion-002,10/20/2025 0:00,0,35.74,35.55,0,0.03
aurion-002,10/20/2025 1:00,0,31.94,34.69,0,0.03
aurion-002,10/20/2025 2:00,0,32.5,36.07,0,0.03
aurion-002,10/20/2025 3:00,0,27.31,34.26,0,0.03
aurion-002,10/20/2025 4:00,0,40.65,35.71,0,0.03
aurion-002,10/20/2025 5:00,0,39.79,36.7,0,0.03
aurion-002,10/20/2025 6:00,0,38.58,35.3,0,0.03
aurion-002,10/20/2025 7:00,0,43.06,35.83,0,0.03
aurion-002,10/20/2025 8:00,0,32.96,36.49,0,0.03
aurion-002,10/20/2025 9:00,0,31.17,34.65,0,0.03
aurion-002,10/20/2025 10:00,0,25.94,35.74,0,0.03
aurion-002,10/20/2025 11:00,0,35.47,35.49,0,0.03
aurion-002,10/20/2025 12:00,0,38.33,35.99,0,0.03
aurion-002,10/20/2025 13:00,0,42.21,36.87,0,0.03
aurion-002,10/20/2025 14:00,0,46.54,35.87,0,0.03
aurion-002,10/20/2025 15:00,0,34.28,34.07,0,0.03
aurion-002,10/20/2025 16:00,0,30.3,36.78,0,0.03
aurion-002,10/20/2025 17:00,0,31.16,35.22,0,0.03
aurion-002,10/20/2025 18:00,0,40.18,36.45,0,0.03
aurion-002,10/20/2025 19:00,0,32.06,36.99,0,0.03
aurion-002,10/20/2025 20:00,0,40.76,35.98,0,0.03
aurion-002,10/20/2025 21:00,0,26.87,35.07,0,0.03
aurion-002,10/20/2025 22:00,0,27.57,36.83,0,0.03
aurion-002,10/20/2025 23:00,0,40.94,38.36,0,0.03
aurion-002,10/21/2025 0:00,0,40.55,36.67,0,0.03
aurion-002,10/21/2025 1:00,0,38.96,37.22,0,0.03
aurion-002,10/21/2025 2:00,0,38.04,34.96,0,0.03
aurion-002,10/21/2025 3:00,0,31.94,35.54,0,0.03
aurion-002,10/21/2025 4:00,0,41.97,37.11,0,0.03
aurion-002,10/21/2025 5:00,0,42.93,36.56,0,0.03
aurion-002,10/21/2025 6:00,0,40.81,35.04,0,0.03
aurion-002,10/21/2025 7:00,0,36.05,35.67,0,0.03
aurion-002,10/21/2025 8:00,0,30.98,35.96,0,0.03
aurion-002,10/21/2025 9:00,0,39.44,35.51,0,0.03
aurion-002,10/21/2025 10:00,0,45.31,37.45,0,0.03
aurion-002,10/21/2025 11:00,0,38.6,36.73,0,0.03
aurion-002,10/21/2025 12:00,0,33.01,37.2,0,0.03
aurion-002,10/21/2025 13:00,0,33.56,37.12,0,0.03
aurion-002,10/21/2025 14:00,0,46.54,36.85,0,0.03
aurion-002,10/21/2025 15:00,0,33.45,37.06,0,0.03
aurion-002,10/21/2025 16:00,0,34.01,36.99,0,0.03
